S.NO.,TXN DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BOOKING AMOUNT",CREDITED ON,"CUST.ACC.NO.",REMARKS
1,02-Apr-2024,100004890780517,144654877186052,382.7,03-Apr-2024,4132,
2,02-Apr-2024,100004890911157,114924877190887,128.15,03-Apr-2024,1897,
3,02-Apr-2024,100004890777586,191551877192451,454.05,03-Apr-2024,9517,
4,02-Apr-2024,100004890796603,401610877196931,118.15,03-Apr-2024,1897,
5,02-Apr-2024,100004891046205,103072877199556,360.85,03-Apr-2024,9517,
6,02-Apr-2024,100004890981315,135888877202494,500,03-Apr-2024,6633,
7,02-Apr-2024,100004890786679,967645877204863,360.85,03-Apr-2024,9517,
8,02-Apr-2024,100004890915361,112728877204698,1825.4,03-Apr-2024,1217,
9,02-Apr-2024,100004890945331,984817877208563,2135.4,03-Apr-2024,8615,
10,02-Apr-2024,100004890945372,189085877212880,1845.4,03-Apr-2024,8615,
11,02-Apr-2024,100004891109275,190465877213125,147.7,03-Apr-2024,8827,
12,02-Apr-2024,100004891061394,530814877216771,2276.3,03-Apr-2024,1422,
13,02-Apr-2024,100004891049370,714855877222289,1356.3,03-Apr-2024,2564,
14,02-Apr-2024,100004890936454,172935877225366,368.6,03-Apr-2024,7180,
15,02-Apr-2024,100004891057449,180861877230534,2395.4,03-Apr-2024,0093,
16,02-Apr-2024,100004890936510,821846877232186,598.6,03-Apr-2024,7180,
17,02-Apr-2024,100004891033553,145184877235487,1586.3,03-Apr-2024,1422,
18,02-Apr-2024,100004890907875,153595877289434,187.7,03-Apr-2024,5351,
19,02-Apr-2024,100004890993976,167559877297533,1795.85,03-Apr-2024,7698,
20,02-Apr-2024,100004891036850,148185877306376,2655.4,03-Apr-2024,1760,
21,02-Apr-2024,100004891184435,968573877308380,343.15,03-Apr-2024,1281,
22,02-Apr-2024,100004891213374,124002877312596,1685.4,03-Apr-2024,1336,
23,02-Apr-2024,100004891184476,182685877312918,338.15,03-Apr-2024,1281,
24,02-Apr-2024,100004891337006,178873877319026,2655.4,03-Apr-2024,1760,
25,02-Apr-2024,100004891103958,195207877321408,338.15,03-Apr-2024,1281,
26,02-Apr-2024,100004891265130,765049877324748,1685.4,03-Apr-2024,1336,
27,02-Apr-2024,100004891064001,119142877326802,3645.4,03-Apr-2024,6011,
28,02-Apr-2024,100004891171560,122117877328558,1978.6,03-Apr-2024,4999,
29,02-Apr-2024,100004891217532,103400877330566,1025.85,03-Apr-2024,3875,
30,02-Apr-2024,100004891217546,370930877333484,1635.85,03-Apr-2024,3875,
31,02-Apr-2024,100004891196665,369727877338922,998.15,03-Apr-2024,4999,
32,02-Apr-2024,100004891314214,104463877345052,998.15,03-Apr-2024,4999,
33,02-Apr-2024,100004891318284,196762877363465,2655.85,03-Apr-2024,2279,
34,02-Apr-2024,100004891292372,184530877365626,242.7,03-Apr-2024,4985,
35,02-Apr-2024,100004891222699,496114877369625,5000,03-Apr-2024,8122,
36,02-Apr-2024,100004891344446,681158877396043,775.85,03-Apr-2024,3378,
37,02-Apr-2024,100004891336508,152982877402668,900.85,03-Apr-2024,0345,
38,02-Apr-2024,100004891185941,154627877404074,2104.05,03-Apr-2024,7711,
39,02-Apr-2024,100004891380029,125058877409596,775.85,03-Apr-2024,2402,
40,02-Apr-2024,100004891262666,201211877418935,765.4,03-Apr-2024,7577,
41,02-Apr-2024,100004891363096,122333877420759,2660.4,03-Apr-2024,6731,
42,02-Apr-2024,100004891247789,596968877423246,765.4,03-Apr-2024,7577,
43,02-Apr-2024,100004891380082,570974877423669,775.85,03-Apr-2024,2402,
44,02-Apr-2024,100004891284680,101015877425088,117.7,03-Apr-2024,6482,
45,02-Apr-2024,100004891363163,137768877431078,358.15,03-Apr-2024,6731,
46,02-Apr-2024,100004891295763,925384877434824,263.15,03-Apr-2024,8418,
47,02-Apr-2024,100004891380133,174554877434253,1426.3,03-Apr-2024,2402,
48,02-Apr-2024,100004891272844,204708877434134,870.85,03-Apr-2024,1672,
49,02-Apr-2024,100004891284774,677161877439971,162.7,03-Apr-2024,6482,
50,02-Apr-2024,100004891371193,161804877440367,328.15,03-Apr-2024,9517,
51,02-Apr-2024,100004891371232,111810877447054,358.15,03-Apr-2024,6731,
52,02-Apr-2024,100004891354780,556663877470135,192.7,03-Apr-2024,5554,
53,02-Apr-2024,100004891347862,117327877472234,3680.4,03-Apr-2024,8827,
54,02-Apr-2024,100004891329986,149205877485749,540.85,03-Apr-2024,1280,
55,02-Apr-2024,100004891347977,820190877489883,1585.4,03-Apr-2024,8827,
56,02-Apr-2024,100004891373510,502483877495922,5477.7,03-Apr-2024,7294,
57,02-Apr-2024,100004891414504,135731877507199,730.4,03-Apr-2024,8266,
58,02-Apr-2024,100004891535105,648863877513757,5735.4,03-Apr-2024,0133,
59,02-Apr-2024,100004891450368,130825877517203,454.05,03-Apr-2024,0227,
60,02-Apr-2024,100004891418562,198386877523020,715.4,03-Apr-2024,4132,
61,02-Apr-2024,100004891418592,722511877526986,412.7,03-Apr-2024,4132,
62,02-Apr-2024,100004891532319,182050877530728,992.7,03-Apr-2024,8827,
63,02-Apr-2024,100004891556056,193801877552647,262.7,03-Apr-2024,2860,
64,02-Apr-2024,100004891469824,507170877567606,272.7,03-Apr-2024,0393,
65,02-Apr-2024,100004891427940,215114877571257,765.85,03-Apr-2024,9644,
66,02-Apr-2024,100004891431945,107784877573523,1057.7,03-Apr-2024,8827,
67,02-Apr-2024,100004891545425,631106877575349,288.6,03-Apr-2024,2372,
68,02-Apr-2024,100004891545506,135170877579360,559.5,03-Apr-2024,2372,
69,02-Apr-2024,100004891461991,106814877580226,442.7,03-Apr-2024,0827,
70,02-Apr-2024,100004891636037,123399877581645,517.7,03-Apr-2024,9184,
71,02-Apr-2024,100004891613172,135993877582897,2226.75,03-Apr-2024,1675,
72,02-Apr-2024,100004891622211,805876877589022,5000,03-Apr-2024,2032,
73,02-Apr-2024,100004891570578,671605877590546,1865.4,03-Apr-2024,6035,
74,02-Apr-2024,100004891709069,118232877591829,1055.4,03-Apr-2024,0065,
75,02-Apr-2024,100004891568608,140414877592922,695.85,03-Apr-2024,4854,
76,02-Apr-2024,100004891614409,103472877596121,5037.65,03-Apr-2024,3177,
77,02-Apr-2024,100004891614534,160408877601634,1035.85,03-Apr-2024,3177,
78,02-Apr-2024,100004891631523,148702877602481,1356.3,03-Apr-2024,0294,
79,02-Apr-2024,100004889603527,157284876779160,350.85,03-Apr-2024,4113,
80,02-Apr-2024,100004891614571,261401877603239,1035.85,03-Apr-2024,3177,
81,02-Apr-2024,100004891614606,130111877604299,1446.3,03-Apr-2024,3177,
82,02-Apr-2024,100004891555975,106371877610017,695.85,03-Apr-2024,8411,
83,02-Apr-2024,100004891729128,318189877614403,1257.7,03-Apr-2024,0912,
84,02-Apr-2024,100004891721338,463233877614945,148.15,03-Apr-2024,9467,
85,02-Apr-2024,100004891721356,121912877616483,188.15,03-Apr-2024,9467,
86,02-Apr-2024,100004891738324,701840877622373,173.15,03-Apr-2024,3177,
87,02-Apr-2024,100004891722516,212529877624200,658.6,03-Apr-2024,2129,
88,02-Apr-2024,100004891808237,182537877631604,2257.2,03-Apr-2024,2025,
89,02-Apr-2024,100004891808406,207634877635991,2330.4,03-Apr-2024,2025,
90,02-Apr-2024,100004891838397,271950877636843,1095.85,03-Apr-2024,2432,
91,02-Apr-2024,100004889635389,128929876780274,350.85,03-Apr-2024,4113,
92,02-Apr-2024,100004889594745,186311876787181,1465.4,03-Apr-2024,5021,
93,02-Apr-2024,100004889698130,995800876788375,1257.7,03-Apr-2024,0912,
94,02-Apr-2024,100004889550948,176072876789874,2435.4,03-Apr-2024,1182,
95,02-Apr-2024,100004889585913,323735876792147,595.85,03-Apr-2024,6564,
96,02-Apr-2024,100004889620656,203191876793064,530.4,03-Apr-2024,7456,
97,02-Apr-2024,100004889572979,216181876792659,350.4,03-Apr-2024,0093,
98,02-Apr-2024,100004889638609,575466876796253,178.15,03-Apr-2024,6564,
99,02-Apr-2024,100004889638637,190815876797413,1585.4,03-Apr-2024,1473,
100,02-Apr-2024,100004889764027,110356876804304,282.7,03-Apr-2024,5088,
101,02-Apr-2024,100004889717335,197604876810497,2055.4,03-Apr-2024,3601,
102,02-Apr-2024,100004889775155,163273876818392,1202.7,03-Apr-2024,7993,
103,02-Apr-2024,100004889691589,209816876820766,587.7,03-Apr-2024,7529,
104,02-Apr-2024,100004889726413,166490876822138,1255.85,03-Apr-2024,6319,
105,02-Apr-2024,100004889758305,818948876827010,1626.75,03-Apr-2024,7122,
106,02-Apr-2024,100004889677782,167844876833451,1395.85,03-Apr-2024,9517,
107,02-Apr-2024,100004889728512,811790876835354,659.5,03-Apr-2024,5781,
108,02-Apr-2024,100004889829440,362529876838957,5766.3,03-Apr-2024,2318,
109,02-Apr-2024,100004889853322,143791876838749,5506.3,03-Apr-2024,1312,
110,02-Apr-2024,100004889889398,164009876839400,1810.85,03-Apr-2024,6319,
111,02-Apr-2024,100004889805654,372477876840508,1185.85,03-Apr-2024,0392,
112,02-Apr-2024,100004889941068,141564876839777,700.85,03-Apr-2024,3650,
113,02-Apr-2024,100004889915213,137040876840412,6397.2,03-Apr-2024,0133,
114,02-Apr-2024,100004889777981,148505876841252,970.85,03-Apr-2024,1423,
115,02-Apr-2024,100004889861532,185883876843697,2200,03-Apr-2024,4639,
116,02-Apr-2024,100004889966102,151245876843054,1185.85,03-Apr-2024,5536,
117,02-Apr-2024,100004889852752,406024876845865,1080.85,03-Apr-2024,3650,
118,02-Apr-2024,100004889941227,180582876846746,1335.85,03-Apr-2024,2951,
119,02-Apr-2024,100004889852792,582981876849164,3817.2,03-Apr-2024,6319,
120,02-Apr-2024,100004889886632,180885876849418,417.7,03-Apr-2024,3773,
121,02-Apr-2024,100004889985114,836278876851999,1575.85,03-Apr-2024,1741,
122,02-Apr-2024,100004889933518,122367876859589,447.7,03-Apr-2024,2370,
123,02-Apr-2024,100004889966370,153960876861373,2220.85,03-Apr-2024,5536,
124,02-Apr-2024,100004890021054,324721876864127,865.4,03-Apr-2024,1789,
125,02-Apr-2024,100004889932457,191391876864575,2540.4,03-Apr-2024,0293,
126,02-Apr-2024,100004890024006,651095876864082,1350.85,03-Apr-2024,3650,
127,02-Apr-2024,100004889908720,163666876866640,1625.85,03-Apr-2024,0604,
128,02-Apr-2024,100004889932505,479548876869512,4040.4,03-Apr-2024,0293,
129,02-Apr-2024,100004889933693,143083876878093,447.7,03-Apr-2024,2370,
130,02-Apr-2024,100004889893944,796162876879162,865.4,03-Apr-2024,1789,
131,02-Apr-2024,100004889954673,164706876893462,318.6,03-Apr-2024,9169,
132,02-Apr-2024,100004889942658,191805876896757,2785.4,03-Apr-2024,8827,
133,02-Apr-2024,100004889945751,198817876906539,2190.4,03-Apr-2024,8827,
134,02-Apr-2024,100004890067425,119398876917426,123.15,03-Apr-2024,9563,
135,02-Apr-2024,100004890038846,207059876916067,468.15,03-Apr-2024,1047,
136,02-Apr-2024,100004890145253,206283876916280,443.15,03-Apr-2024,6981,
137,02-Apr-2024,100004890099878,207330876918067,348.15,03-Apr-2024,6647,
138,02-Apr-2024,100004890110828,886081876917293,1188.6,03-Apr-2024,3881,
139,02-Apr-2024,100004890183486,124953876917428,443.15,03-Apr-2024,0214,
140,02-Apr-2024,100004890208440,828232876917749,987.7,03-Apr-2024,2896,
141,02-Apr-2024,100004890256074,123097876917828,443.15,03-Apr-2024,8770,
142,02-Apr-2024,100004890156778,116921876917744,338.6,03-Apr-2024,4158,
143,02-Apr-2024,100004890181355,705150876918120,868.6,03-Apr-2024,4610,
144,02-Apr-2024,100004890159759,408151876919478,813.15,03-Apr-2024,9981,
145,02-Apr-2024,100004890133881,651854876919739,848.6,03-Apr-2024,8223,
146,02-Apr-2024,100004890166983,175296876920870,238.6,03-Apr-2024,4603,
147,02-Apr-2024,100004890134910,460651876921870,868.6,03-Apr-2024,3260,
148,02-Apr-2024,100004890193670,758742876922937,1915.85,03-Apr-2024,9517,
149,02-Apr-2024,100004890180709,743222876925692,2389.05,03-Apr-2024,7462,
150,02-Apr-2024,100004890231515,848581876927056,870.4,03-Apr-2024,6154,
151,02-Apr-2024,100004890313056,756188876932628,1915.85,03-Apr-2024,9837,
152,02-Apr-2024,100004890289174,232588876934169,1103.15,03-Apr-2024,9981,
153,02-Apr-2024,100004890213820,122113876936099,442.7,03-Apr-2024,8827,
154,02-Apr-2024,100004890188994,103990876942575,1006.3,03-Apr-2024,1007,
155,02-Apr-2024,100004890196901,118598876946080,167.7,03-Apr-2024,7912,
156,02-Apr-2024,100004890288448,142603876946328,1577.7,03-Apr-2024,8827,
157,02-Apr-2024,100004890329213,201269876947126,817.7,03-Apr-2024,2896,
158,02-Apr-2024,100004890236883,206799876952608,442.7,03-Apr-2024,4682,
159,02-Apr-2024,100004890303377,372734876954728,442.7,03-Apr-2024,8827,
160,02-Apr-2024,100004890353115,151153876954388,2955.4,03-Apr-2024,8431,
161,02-Apr-2024,100004890256621,521499876963886,3655.4,03-Apr-2024,8431,
162,02-Apr-2024,100004890357228,505054876967437,168.15,03-Apr-2024,7912,
163,02-Apr-2024,100004890371152,165533876968893,358.6,03-Apr-2024,8266,
164,02-Apr-2024,100004890321546,112659876979735,1156.3,03-Apr-2024,3422,
165,02-Apr-2024,100004890349426,816442876986549,919.95,03-Apr-2024,5164,
166,02-Apr-2024,100004890308544,807891876988728,1174.05,03-Apr-2024,4801,
167,02-Apr-2024,100004890383222,114164876989421,350.4,03-Apr-2024,9194,
168,02-Apr-2024,100004890291735,131379876996812,808.6,03-Apr-2024,6650,
169,02-Apr-2024,100004890347602,195920876998407,777.7,03-Apr-2024,1353,
170,02-Apr-2024,100004890340586,148237876999578,1156.3,03-Apr-2024,3422,
171,02-Apr-2024,100004890291739,516647877001071,808.6,03-Apr-2024,6650,
172,02-Apr-2024,100004890317716,143177877000487,447.7,03-Apr-2024,2370,
173,02-Apr-2024,100004890363566,588911877006315,218.15,03-Apr-2024,4801,
174,02-Apr-2024,100004890404406,284664877009766,1055.4,03-Apr-2024,0065,
175,02-Apr-2024,100004890363631,185433877011484,1174.05,03-Apr-2024,4801,
176,02-Apr-2024,100004890453095,153941877013022,217.7,03-Apr-2024,3710,
177,02-Apr-2024,100004890297948,114916877014607,2000,03-Apr-2024,9727,
178,02-Apr-2024,100004890401451,123488877014881,177.7,03-Apr-2024,1103,
179,02-Apr-2024,100004890404453,680513877013577,667.7,03-Apr-2024,8827,
180,02-Apr-2024,100004890317877,269995877015811,447.7,03-Apr-2024,2370,
181,02-Apr-2024,100004890404524,323925877019118,667.7,03-Apr-2024,8827,
182,02-Apr-2024,100004890318925,206867877021748,177.7,03-Apr-2024,1103,
183,02-Apr-2024,100004890347870,758494877021580,1157.7,03-Apr-2024,1212,
184,02-Apr-2024,100004890415447,261498877022198,1156.3,03-Apr-2024,3422,
185,02-Apr-2024,100004890347895,162184877023645,777.7,03-Apr-2024,1353,
186,02-Apr-2024,100004890475305,159494877043379,865.4,03-Apr-2024,1789,
187,02-Apr-2024,100004890383980,123884877049175,519.5,03-Apr-2024,4800,
188,02-Apr-2024,100004890550174,170547877049031,9488.1,03-Apr-2024,8830,
189,02-Apr-2024,100004890464540,102859877055300,8617.2,03-Apr-2024,7260,
190,02-Apr-2024,100004890482542,845833877064508,7791.75,03-Apr-2024,0400,
191,02-Apr-2024,100004890441916,261494877063600,447.7,03-Apr-2024,2370,
192,02-Apr-2024,100004890572126,175198877067998,2765.4,03-Apr-2024,8827,
193,02-Apr-2024,100004890441984,537023877070557,447.7,03-Apr-2024,2370,
194,02-Apr-2024,100004890572209,462010877078817,2375.4,03-Apr-2024,8827,
195,02-Apr-2024,100004890728003,126625877091722,595.85,03-Apr-2024,2494,
196,02-Apr-2024,100004890589217,191485877099446,1286.3,03-Apr-2024,0858,
197,02-Apr-2024,100004890644272,102580877109166,268.15,03-Apr-2024,5937,
198,02-Apr-2024,100004890552730,781323877113372,663.15,03-Apr-2024,1741,
199,02-Apr-2024,100004890600328,761761877114284,697.7,03-Apr-2024,3654,
200,02-Apr-2024,100004890547827,888131877118103,6697.2,03-Apr-2024,7260,
201,02-Apr-2024,100004890650681,158007877138586,6697.2,03-Apr-2024,7260,
202,02-Apr-2024,100004890746338,325638877145354,283.15,03-Apr-2024,8770,
203,02-Apr-2024,100004890635845,106349877156406,3206.3,03-Apr-2024,2564,
204,02-Apr-2024,100004890780353,148844877167705,2945.4,03-Apr-2024,3560,
205,02-Apr-2024,100004891014060,862655877173302,3125.4,03-Apr-2024,1006,
206,02-Apr-2024,100004891040041,514152877176243,3206.3,03-Apr-2024,2564,
207,02-Apr-2024,100004891040098,113885877183289,1626.3,03-Apr-2024,2564,
